Thu Dec  4 15:00:46 BEIST 2008

> Prog Name      Queue Name  Grp Name      ID RqDone Load Done Current Service
---------      ----------  --------      -- ------ --------- ---------------
CALL_TICKET+ CALL_TICKET+ LOCAL_OWE+ GROUP+  1300      bill1      16 AVAIL
CALL_MESSAG+ CALL_MESSAG+ LOCAL_OWE+ GROUP+  1300      bill1       0 AVAIL
CALL_LONG_QR CALL_LONG_QR LOCAL_OWE+ GROUP+  1300      bill1       0 AVAIL
UNBILL_BATCH UNBILL_BATCH AGENT_BILL GROUP+  1320      bill1       0 AVAIL
GET_OWE_BANK GET_OWE_BANK AGENT_BILL GROUP+  1320      bill1      65 AVAIL
GET_BANK_BA+ GET_BANK_BA+ AGENT_BILL GROUP+  1320      bill1       0 AVAIL
CASH_BILL_B+ CASH_BILL_B+ AGENT_BILL GROUP+  1320      bill1       0 AVAIL
A_DEP_REVER+ A_DEP_REVER+ AGENT_BILL GROUP+  1320      bill1       0 AVAIL
A_DEPOSIT    A_DEPOSIT    AGENT_BILL GROUP+  1320      bill1       8 AVAIL
A_CASH_REVE+ A_CASH_REVE+ AGENT_BILL GROUP+  1320      bill1       0 AVAIL
A_CASH_BILL  A_CASH_BILL  AGENT_BILL GROUP+  1320      bill1       0 AVAIL
A_BILL_REVE+ A_BILL_REVE+ AGENT_BILL GROUP+  1320      bill1       0 AVAIL
AGENT_INVOI+ AGENT_INVOI+ AGENT_BILL GROUP+  1320      bill1       0 AVAIL
UNBILL_BATCH UNBILL_BATCH AGENT_BILL GROUP+  1321      bill1       0 AVAIL
GET_OWE_BANK GET_OWE_BANK AGENT_BILL GROUP+  1321      bill1      15 AVAIL
GET_BANK_BA+ GET_BANK_BA+ AGENT_BILL GROUP+  1321      bill1       0 AVAIL
CASH_BILL_B+ CASH_BILL_B+ AGENT_BILL GROUP+  1321      bill1       0 AVAIL
A_DEP_REVER+ A_DEP_REVER+ AGENT_BILL GROUP+  1321      bill1       0 AVAIL
A_DEPOSIT    A_DEPOSIT    AGENT_BILL GROUP+  1321      bill1       3 AVAIL
A_CASH_REVE+ A_CASH_REVE+ AGENT_BILL GROUP+  1321      bill1       0 AVAIL
A_CASH_BILL  A_CASH_BILL  AGENT_BILL GROUP+  1321      bill1       0 AVAIL
A_BILL_REVE+ A_BILL_REVE+ AGENT_BILL GROUP+  1321      bill1       0 AVAIL
AGENT_INVOI+ AGENT_INVOI+ AGENT_BILL GROUP+  1321      bill1       0 AVAIL
