Save Set Details

Server Name: all
Group Name: all
Client Name: all
Save Set Name: all
Backup Type: all
Level: all
Save Time: from earliest available to 12/4/08 4:53:46 PM

Save Set Name,Save Time,Save Set ID,Level,Duration,Save Set Size,Number of Files
/arcbk/,8/7/08 10:09:19 AM,1402624493, ,102,5360072780,120
/arcbk/,8/7/08 10:37:59 AM,1369071768, ,106,5360073060,120
/arcbk/,8/7/08 11:07:16 AM,1352296288, ,86,4824153216,119
/arcbk/,8/7/08 11:34:41 AM,1335520705, ,58,3216393096,116
/arcbk/,8/7/08 12:08:00 PM,1318745477, ,92,5360073760,120
/arcbk/,8/7/08 12:41:13 PM,1301970238, ,127,7503754536,124
/arcbk/,8/7/08 1:05:37 PM,1285194472, ,64,3752314060,117
/arcbk/,8/7/08 1:34:00 PM,1268418971, ,46,2680474008,115
/arcbk/,8/7/08 2:02:26 PM,1251643470, ,27,1608633900,113
/arcbk/,8/7/08 2:32:18 PM,1234868051, ,29,1608633984,113
/arcbk/,8/7/08 3:04:44 PM,1218092787, ,55,3216393928,116
/arcbk/,8/7/08 3:33:57 PM,1201317334, ,45,2680474484,115
/arcbk/,8/7/08 4:04:49 PM,1184541977, ,54,3216393892,117
/arcbk/,8/7/08 4:32:27 PM,1167766430, ,28,1608634712,114
/arcbk/,8/7/08 5:02:20 PM,1150991015, ,28,1608634796,114
/arcbk/,8/7/08 5:32:23 PM,1134215607, ,29,1608634880,114
/arcbk/,8/7/08 6:02:25 PM,1117440200, ,28,1608634964,114
/arcbk/,8/7/08 6:31:39 PM,1100664740, ,19,1072714924,113
/arcbk/,8/7/08 7:01:36 PM,1083889334, ,19,1072714980,113
/arcbk/,8/7/08 7:31:32 PM,1067113902, ,19,1072715036,113
/arcbk/,8/7/08 8:01:37 PM,1050338492, ,19,1072715092,113
/arcbk/,8/7/08 8:31:36 PM,1033563072, ,18,1023763792,114
/arcbk/,8/7/08 9:31:29 PM,1000012221, ,19,1072715260,113
/arcbk/,8/8/08 12:31:35 AM,899359724, ,19,1072710336,113
/arcbk/,8/8/08 1:01:31 AM,865807084, ,22,1072715512,113
/arcbk/,8/8/08 1:33:26 AM,832254565, ,37,2144554792,115
/arcbk/,8/8/08 2:02:26 AM,798701866, ,32,1608635804,114
/arcbk/,8/8/08 2:32:29 AM,765149236, ,28,1608635888,114
/arcbk/,8/8/08 3:01:36 AM,731596545, ,19,1072714312,113
/arcbk/,8/8/08 4:31:40 AM,681270291, ,20,1072715960,113
/arcbk/,8/8/08 5:02:15 AM,664494907, ,28,1608632044,114
/arcbk/,8/8/08 5:32:19 AM,647719489, ,29,1608629056,114
/arcbk/,8/8/08 6:02:22 AM,630944069, ,28,1608636308,114
/arcbk/,8/8/08 6:33:15 AM,614168706, ,36,2144539108,115
/arcbk/,8/8/08 7:02:23 AM,597393226, ,27,1608635480,114
/arcbk/,8/8/08 7:32:23 AM,580617802, ,28,1608636588,114
/arcbk/,8/8/08 8:05:26 AM,563842568, ,62,3752314096,118
/arcbk/,8/8/08 8:35:32 AM,547067172, ,63,3752308660,118
/arcbk/,8/8/08 9:05:29 AM,530291766, ,63,3752309880,118
/arcbk/,8/8/08 9:33:09 AM,513516226, ,37,2144557384,115
/arcbk/,8/8/08 10:01:38 AM,496740725, ,19,1072717248,113
/arcbk/,8/8/08 10:31:37 AM,479965313, ,20,1072717304,113
/arcbk/,8/8/08 11:02:26 AM,463189950, ,29,1608634924,114
/arcbk/,8/8/08 11:31:32 AM,446414485, ,19,1072717444,113
/arcbk/,8/8/08 12:02:25 PM,429639129, ,29,1608637624,114
/arcbk/,8/8/08 12:31:36 PM,412863667, ,20,1072717584,113
/arcbk/,8/8/08 2:01:37 PM,362537430, ,20,1072717696,113
/arcbk/,8/8/08 3:01:38 PM,328986605, ,20,1072717780,113
/arcbk/,8/8/08 3:31:36 PM,312211193, ,21,1072717836,113
/arcbk/,8/8/08 4:01:37 PM,295435778, ,20,1072717892,113
/arcbk/,8/8/08 5:01:37 PM,261884936, ,19,1072712856,113
/arcbk/,8/8/08 5:31:35 PM,245109515, ,19,1072718032,113
/arcbk/,8/8/08 6:31:37 PM,211558680, ,20,1072718116,113
/arcbk/,8/8/08 8:30:54 PM,4087102787, ,14,625902328,114
/arcbk/,8/9/08 12:31:33 AM,2224846171, ,19,1072718536,113
/arcbk/,8/9/08 1:34:06 AM,2157741057, ,45,2680478992,116
/arcbk/,8/9/08 2:12:38 AM,2107411709, ,154,8039669108,126
/arcbk/,8/9/08 2:42:24 AM,2090636255, ,123,7503745820,125
/arcbk/,8/9/08 3:04:05 AM,2057083130, ,46,2680473288,116
/arcbk/,8/9/08 3:31:35 AM,2040307568, ,19,1072719712,113
/arcbk/,8/9/08 9:01:40 AM,1872555234, ,19,1072720020,113
/arcbk/,8/9/08 9:31:36 AM,1855779816, ,19,1072720076,113
/arcbk/,8/9/08 10:01:37 AM,1839004406, ,19,1072720132,113
/arcbk/,8/9/08 11:02:29 AM,1805453633, ,28,1608640340,114
/arcbk/,8/9/08 11:32:20 AM,1788678213, ,28,1608640424,114
/arcbk/,8/9/08 12:02:23 PM,1771902806, ,29,1608640508,114
/arcbk/,8/9/08 1:32:59 PM,1721576606, ,37,2144559748,115
/arcbk/,8/9/08 5:31:32 PM,1587373197, ,19,1072720832,113
/arcbk/,8/9/08 8:31:28 PM,1520275123, ,18,1010132372,113
/arcbk/,8/10/08 1:01:36 AM,2594033143, ,21,1072721224,113
/arcbk/,8/10/08 1:49:17 AM,2560481567, ,192,10183344444,130
/arcbk/,8/10/08 2:12:32 AM,2510151283, ,132,8039675744,126
/arcbk/,8/10/08 4:01:33 AM,2443048928, ,19,1072718360,114
/arcbk/,8/10/08 9:31:35 AM,2292073806, ,19,1072722736,114
/arcbk/,8/10/08 10:31:35 AM,2258522981, ,19,1072722820,114
/arcbk/,8/10/08 11:31:36 AM,2224972157, ,20,1072722904,114
/arcbk/,8/10/08 12:31:35 PM,2191421328, ,19,1072722988,114
/arcbk/,8/10/08 2:31:36 PM,2124319676, ,20,1072723128,114
/arcbk/,8/10/08 4:31:36 PM,2057218019, ,19,1072721220,114
/arcbk/,8/10/08 5:31:37 PM,2023667193, ,19,1072723352,114
/arcbk/,8/10/08 6:01:36 PM,2006891781, ,20,1072723408,114
/arcbk/,8/10/08 7:01:35 PM,1973340955, ,19,1072721444,114
/arcbk/,8/10/08 8:31:55 PM,1923014735, ,22,1236308048,115
/arcbk/,8/11/08 12:31:36 AM,1822365834, ,19,1072723828,114
/arcbk/,8/11/08 1:50:36 AM,1755261704, ,188,10183348612,131
/arcbk/,8/11/08 2:12:29 AM,1704931244, ,144,8039676840,127
/arcbk/,8/11/08 3:33:51 AM,1637827332, ,46,2680485292,117
/arcbk/,8/11/08 4:09:40 AM,1621052252, ,109,6431923740,124
/arcbk/,8/11/08 4:40:17 AM,1604276855, ,115,6967837544,125
/arcbk/,8/11/08 5:09:45 AM,1587501433, ,109,6431927000,124
/arcbk/,8/11/08 9:31:39 AM,1520408316, ,20,1072726180,114
/arcbk/,8/11/08 10:01:40 AM,1503632903, ,19,1072726236,114
/arcbk/,8/11/08 11:01:35 AM,1470082073, ,19,1072726320,114
/arcbk/,8/11/08 12:01:37 PM,1436531247, ,19,1072726404,114
/arcbk/,8/11/08 4:32:30 PM,1369438647, ,28,1608646668,115
/arcbk/,8/11/08 6:01:36 PM,1319112354, ,20,1072726684,114
/arcbk/,8/11/08 8:31:10 PM,1252012456, ,15,784620836,114
/arcbk/,8/12/08 1:51:37 AM,1168145593, ,222,12327029116,135
/arcbk/,8/12/08 2:36:31 AM,1117816599, ,71,4288244284,120
/arcbk/,8/12/08 9:01:34 AM,1050730821, ,19,1072727916,114
/arcbk/,8/12/08 9:31:39 AM,1033955406, ,20,1072727972,114
/arcbk/,8/12/08 10:31:37 AM,1000404567, ,20,1072719864,114
/arcbk/,8/12/08 11:31:38 AM,966853729, ,21,1072728140,114
/arcbk/,8/13/08 1:54:51 AM,715247307, ,289,16078452124,142
/arcbk/,8/13/08 10:31:35 AM,547506210, ,20,1072729596,114
/arcbk/,8/13/08 4:01:37 PM,413308276, ,19,1072729848,114
/arcbk/,8/13/08 4:31:33 PM,396532853, ,19,1072729904,114
/arcbk/,8/13/08 5:01:36 PM,379757437, ,19,1072729960,114
/arcbk/,8/14/08 1:50:10 AM,228794192, ,217,11791115480,135
/arcbk/,8/14/08 8:32:16 AM,111377751, ,28,1608651400,116
/arcbk/,8/14/08 9:31:32 AM,77826869, ,19,1072731388,115
/arcbk/,8/14/08 10:31:33 AM,44276048, ,19,1072731472,115
/arcbk/,8/14/08 5:01:35 PM,4205049034, ,19,1072731724,115
/arcbk/,8/14/08 5:31:37 PM,4188273624, ,19,1072731780,115
/arcbk/,8/14/08 6:01:36 PM,4171498213, ,20,1072731836,115
/arcbk/,8/15/08 1:54:41 AM,4037308884, ,285,16078442796,143
/arcbk/,8/15/08 9:31:32 AM,3903118600, ,19,1072733012,115
/arcbk/,8/15/08 11:01:31 AM,3852792347, ,19,1072733124,115
/arcbk/,8/15/08 11:31:36 AM,3836016927, ,19,1072733180,115
/arcbk/,8/15/08 12:01:35 PM,3819241510, ,20,1072733236,115
/arcbk/,8/15/08 12:31:38 PM,3802466095, ,20,1072733292,115
/arcbk/,8/15/08 3:01:33 PM,3735366215, ,20,1072733432,115
/arcbk/,8/15/08 3:31:36 PM,3718590801, ,20,1072733488,115
/arcbk/,8/15/08 4:02:22 PM,3701815427, ,28,1608653668,116
/arcbk/,8/15/08 4:32:20 PM,3685040004, ,35,1608653752,116
/arcbk/,8/16/08 12:41:59 AM,1453699636, ,134,8039663804,128
/arcbk/,8/16/08 1:51:12 AM,1386594914, ,226,12327034060,136
/arcbk/,8/16/08 2:05:40 AM,1336264092, ,80,3752321936,120
/arcbk/,8/16/08 10:31:36 AM,1185299606, ,20,1072735476,115
/arcbk/,8/16/08 6:31:39 PM,1017556268, ,19,1072735784,115
/arcbk/,8/17/08 1:53:01 AM,900142222, ,268,15006627460,141
/arcbk/,8/18/08 1:01:28 AM,480795064, ,21,1072737324,115
/arcbk/,8/18/08 1:51:16 AM,447243619, ,236,13398878216,138
/arcbk/,8/18/08 2:32:21 AM,396914477, ,28,1608652060,116
/arcbk/,8/18/08 9:31:39 AM,313053563, ,19,1072738248,115
/arcbk/,8/18/08 10:01:33 AM,296278147, ,20,1072738472,116
/arcbk/,8/18/08 10:32:20 AM,279502783, ,28,1608658652,117
/arcbk/,8/18/08 11:01:38 AM,262727330, ,20,1072738612,116
/arcbk/,8/18/08 4:01:32 PM,145304826, ,19,1072736276,116
/arcbk/,8/18/08 5:02:23 PM,111754041, ,28,1608659044,117
/arcbk/,8/18/08 6:02:24 PM,78203202, ,28,1608653524,117
/arcbk/,8/19/08 1:01:31 AM,4255755121, ,22,1072739256,116
/arcbk/,8/19/08 1:53:01 AM,4222203772, ,268,15006656392,142
/arcbk/,8/19/08 2:31:37 AM,4171874392, ,20,1072740096,116
/arcbk/,8/19/08 9:31:35 AM,4071236287, ,21,1072740264,116
/arcbk/,8/19/08 10:01:38 AM,4054460867, ,20,1072740320,116
/arcbk/,8/19/08 10:31:32 AM,4037685449, ,20,1072740376,116
/arcbk/,8/19/08 11:02:26 AM,4020910092, ,29,1608660556,117
/arcbk/,8/19/08 11:32:23 AM,4004134681, ,28,1608658592,117
/arcbk/,8/19/08 3:02:22 PM,3937038427, ,28,1608649544,117
/arcbk/,8/19/08 3:31:36 PM,3920262969, ,20,1072736160,116
/arcbk/,8/19/08 4:02:20 PM,3903487602, ,28,1608653780,117
/arcbk/,8/19/08 5:01:38 PM,3869936733, ,20,1072740936,116
/arcbk/,8/19/08 7:31:38 PM,3786059666, ,21,1072731888,116
/arcbk/,8/20/08 1:01:33 AM,3718970612, ,23,1072741216,116
/arcbk/,8/20/08 1:53:00 AM,3685419262, ,273,15006646064,142
/arcbk/,8/20/08 9:31:36 AM,3551229050, ,20,1072742168,116
/arcbk/,8/20/08 10:02:24 AM,3534453681, ,29,1608657740,117
/arcbk/,8/20/08 11:01:39 AM,3500902794, ,19,1072742336,116
/arcbk/,8/20/08 11:31:39 AM,3484127375, ,19,1072742392,116
/arcbk/,8/20/08 12:02:20 PM,3467352000, ,28,1608660524,117
/arcbk/,8/20/08 12:35:27 PM,3450576764, ,61,3752340080,121
/arcbk/,8/20/08 1:05:28 PM,3433801335, ,61,3752338740,121
/arcbk/,8/20/08 1:33:04 PM,3417025762, ,36,2144583172,118
/arcbk/,8/20/08 2:01:40 PM,3400250257, ,20,1072743036,116
/arcbk/,8/20/08 2:31:32 PM,3383474829, ,20,1072743092,116
/arcbk/,8/20/08 3:01:33 PM,3366699413, ,21,1072738540,116
/arcbk/,8/20/08 3:35:37 PM,3349924233, ,63,3752343824,121
/arcbk/,8/20/08 4:05:31 PM,3333148827, ,63,3752344020,121
/arcbk/,8/20/08 4:35:28 PM,3316373421, ,62,3752339608,121
/arcbk/,8/20/08 5:04:42 PM,3299597971, ,56,3216419680,120
/arcbk/,8/20/08 5:34:37 PM,3282822559, ,53,3216424456,120
/arcbk/,8/20/08 6:03:58 PM,3266047116, ,47,2680503988,119
/arcbk/,8/20/08 6:34:04 PM,3249271711, ,45,2680503616,119
/arcbk/,8/20/08 7:03:10 PM,3232496252, ,37,2144584656,118
/arcbk/,8/20/08 7:35:26 PM,3215720981, ,64,3752340020,121
/arcbk/,8/20/08 8:03:12 PM,3198945439, ,36,2144584964,118
/arcbk/,8/20/08 8:33:47 PM,3182170044, ,44,2550116604,120
/arcbk/,8/20/08 9:06:24 PM,3165394784, ,71,4288264204,122
/arcbk/,8/20/08 9:33:05 PM,3148619151, ,36,2144583420,118
/arcbk/,8/21/08 12:31:37 AM,3047966556, ,19,1072745472,116
/arcbk/,8/21/08 1:01:36 AM,3014413915, ,22,1072745528,116
/arcbk/,8/21/08 1:31:37 AM,2980861283, ,19,1072743536,116
/arcbk/,8/21/08 2:01:35 AM,2947308646, ,22,1072738984,116
/arcbk/,8/21/08 2:31:36 AM,2913756008, ,20,1072745696,116
/arcbk/,8/21/08 3:31:39 AM,2863427966, ,20,1072745780,116
/arcbk/,8/21/08 4:03:07 AM,2846652632, ,36,2144579428,118
/arcbk/,8/21/08 4:31:35 AM,2829877114, ,19,1072739804,116
/arcbk/,8/21/08 5:03:07 AM,2813101788, ,37,2144577548,118
/arcbk/,8/21/08 5:33:15 AM,2796326366, ,38,2144581756,118
/arcbk/,8/21/08 6:03:02 AM,2779550934, ,37,2144579988,119
/arcbk/,8/21/08 6:33:03 AM,2762775530, ,36,2144583172,119
/arcbk/,8/21/08 7:03:14 AM,2746000132, ,35,2144579188,119
/arcbk/,8/21/08 7:33:11 AM,2729224720, ,37,2144586468,119
/arcbk/,8/21/08 8:02:23 AM,2712449262, ,28,1608666968,118
/arcbk/,8/21/08 8:32:58 AM,2695673886, ,37,2144581032,119
/arcbk/,8/21/08 9:02:24 AM,2678898444, ,27,1608666652,118
/arcbk/,8/21/08 9:32:26 AM,2662123035, ,29,1608667248,118
/arcbk/,8/21/08 10:03:18 AM,2645347676, ,38,2144587456,119
/arcbk/,8/21/08 10:31:29 AM,2628572160, ,19,1072747320,117
/arcbk/,8/21/08 11:01:33 AM,2611796751, ,19,1072747376,117
/arcbk/,8/21/08 11:31:39 AM,2595021344, ,20,1072747432,117
/arcbk/,8/21/08 3:01:33 PM,2477593440, ,25,1072747656,117
/arcbk/,8/21/08 4:01:38 PM,2444042622, ,28,1072746716,117
/arcbk/,8/21/08 4:31:38 PM,2427267207, ,26,1072747796,117
/arcbk/,8/21/08 5:03:12 PM,2410491885, ,42,2144588100,119
/arcbk/,8/21/08 5:31:35 PM,2393716366, ,23,1072747964,117
/arcbk/,8/21/08 6:01:36 PM,2376940947, ,25,1072746484,117
/arcbk/,8/21/08 6:31:35 PM,2360165528, ,26,1072748076,117
/arcbk/,8/21/08 7:02:28 PM,2343390156, ,34,1608668256,118
/arcbk/,8/21/08 7:31:34 PM,2326614683, ,29,1072748216,117
/arcbk/,8/21/08 8:02:25 PM,2309839315, ,33,1608668396,118
/arcbk/,8/21/08 8:31:09 PM,2293063816, ,19,768251784,117
/arcbk/,8/22/08 12:01:37 AM,2192413136, ,25,1072743432,117
/arcbk/,8/22/08 12:39:39 AM,2175638205, ,121,6431933464,127
/arcbk/,8/22/08 1:32:24 AM,2108532475, ,45,1608660504,118
/arcbk/,8/22/08 2:17:47 AM,2058203544, ,240,10719296552,135
/arcbk/,8/22/08 2:34:24 AM,2041427281, ,70,2680503444,120
/arcbk/,8/22/08 5:01:34 AM,1940772887, ,81,1072749980,117
/arcbk/,8/22/08 5:31:32 AM,1923997472, ,19,1072749524,117
/arcbk/,8/22/08 9:01:35 AM,1823346792, ,20,1072750232,117
/arcbk/,8/22/08 10:01:36 AM,1789795967, ,21,1072750316,117
/arcbk/,8/22/08 11:02:20 AM,1756245185, ,53,1608670524,118
/arcbk/,8/22/08 12:01:34 PM,1722694317, ,30,1072750512,117
/arcbk/,8/22/08 8:31:01 PM,1454289426, ,19,684545524,117
/arcbk/,8/23/08 12:31:35 AM,3568233066, ,20,1072751184,117
/arcbk/,8/23/08 1:01:29 AM,3534680425, ,22,1072751240,117
/arcbk/,8/23/08 1:52:23 AM,3501129049, ,259,13398884452,140
/arcbk/,8/23/08 2:33:16 AM,3450799809, ,58,2144592244,119
/arcbk/,8/23/08 9:31:34 AM,3215943873, ,63,1072752444,117
/arcbk/,8/23/08 8:31:05 PM,2897216378, ,13,707736144,117
/arcbk/,8/24/08 12:31:37 AM,2796567525, ,19,1072747028,117
/arcbk/,8/24/08 1:01:35 AM,2763014899, ,22,1072749132,117
/arcbk/,8/24/08 1:51:48 AM,2729463481, ,251,13934810148,141
/arcbk/,8/24/08 3:01:35 AM,2645581598, ,20,1072751480,117
/arcbk/,8/24/08 4:31:35 AM,2612032560, ,20,1072754124,117
/arcbk/,8/24/08 8:01:29 PM,2209435119, ,18,953260476,118
/arcbk/,8/25/08 1:01:36 AM,2075235391, ,22,1072755216,118
/arcbk/,8/25/08 1:48:06 AM,2041683743, ,258,9647474184,134
/arcbk/,8/25/08 2:23:59 AM,1991354264, ,214,10719299064,136
/arcbk/,8/25/08 3:24:14 AM,1957803480, ,271,15006659592,144
/arcbk/,8/25/08 4:27:42 AM,1941030091, ,272,15006632216,144
/arcbk/,8/25/08 5:12:08 AM,1924255493, ,133,8039719516,131
/arcbk/,8/25/08 9:01:38 AM,1890714810, ,20,1072757840,118
/arcbk/,8/25/08 11:31:38 AM,1823614957, ,20,1072758492,118
/arcbk/,8/25/08 5:02:25 PM,1689417094, ,29,1608673236,119
/arcbk/,8/25/08 8:31:13 PM,1622320769, ,16,828701692,118
/arcbk/,8/26/08 1:01:34 AM,1572005347, ,22,1072758996,118
/arcbk/,8/26/08 1:50:34 AM,1538453856, ,242,13398886576,141
/arcbk/,8/26/08 11:36:26 AM,1353939661, ,72,4288280692,124
/arcbk/,8/26/08 12:09:24 PM,1337164411, ,105,6431955268,128
/arcbk/,8/26/08 12:38:34 PM,1320388921, ,100,5896037016,127
/arcbk/,8/26/08 8:31:29 PM,1169422315, ,18,1001229228,118
/arcbk/,8/27/08 1:41:36 AM,1085554831, ,127,6431942508,128
/arcbk/,8/27/08 2:10:31 AM,1035224938, ,114,6967870648,129
/arcbk/,8/27/08 8:30:59 PM,750078348, ,13,730359240,119
/arcbk/,8/28/08 12:37:59 AM,733315955, ,92,5360419244,128
/arcbk/,8/28/08 1:51:35 AM,666211519, ,229,11791105548,139
/arcbk/,8/28/08 2:54:18 AM,615883604, ,303,15542561368,146
/arcbk/,8/28/08 3:33:09 AM,582331444, ,37,2144594408,121
/arcbk/,8/28/08 9:01:36 AM,548796729, ,21,1072763004,119
/arcbk/,8/28/08 4:02:16 PM,414604261, ,29,1608684916,120
/arcbk/,8/28/08 8:01:52 PM,330732568, ,22,1228013060,120
/arcbk/,8/29/08 1:01:40 AM,280418913, ,20,1072765100,119
/arcbk/,8/29/08 1:56:50 AM,246867791, ,330,16078468724,147
/arcbk/,8/29/08 2:36:21 AM,196538559, ,71,4288275476,125
/arcbk/,8/29/08 9:31:28 AM,112677372, ,19,1072766304,119
/arcbk/,8/29/08 10:01:38 AM,95901956, ,20,1072766360,119
/arcbk/,8/29/08 8:30:45 PM,4172803166, ,11,551340616,119
/arcbk/,8/30/08 1:49:41 AM,2025338650, ,245,12862986040,141
/arcbk/,8/30/08 8:31:19 PM,1740193270, ,17,933980256,119
/arcbk/,8/31/08 1:00:48 AM,1706655012, ,12,537512728,119
/arcbk/,8/31/08 1:49:26 AM,1673103500, ,232,12862990772,141
/arcbk/,8/31/08 6:32:19 PM,1438282700, ,29,1608685960,120
/arcbk/,8/31/08 7:01:41 PM,1421507251, ,19,1072764896,119
/arcbk/,8/31/08 7:37:31 PM,1404732175, ,84,5027993404,128
/arcbk/,8/31/08 8:13:43 PM,1387957112, ,151,9111568144,134
/arcbk/,8/31/08 8:36:21 PM,1371181241, ,73,4288281872,125
/arcbk/,8/31/08 9:03:09 PM,1354405612, ,36,2144608768,121
/arcbk/,8/31/08 9:52:25 PM,1337631335, ,257,14470745276,145
/arcbk/,9/1/08 1:44:43 AM,1270536433, ,154,8575632376,134
/arcbk/,9/1/08 2:06:27 AM,1220206147, ,72,4288280536,126
/arcbk/,9/1/08 9:02:23 AM,1136345007, ,29,1608687904,121
/arcbk/,9/1/08 9:37:16 AM,1119569891, ,86,4824212828,127
/arcbk/,9/1/08 10:07:22 AM,1102794485, ,83,4824213080,127
/arcbk/,9/1/08 11:01:40 AM,1069243300, ,21,1072771980,120
/arcbk/,9/1/08 12:36:28 PM,1035694548, ,71,4288287688,126
/arcbk/,9/1/08 1:02:23 PM,1018918870, ,28,1608690876,121
/arcbk/,9/1/08 3:31:38 PM,1002150605, ,20,1072764692,120
/arcbk/,9/1/08 7:31:40 PM,935056134, ,20,1072769952,120
/arcbk/,9/1/08 8:03:12 PM,918280810, ,37,2144613328,122
/arcbk/,9/1/08 8:33:13 PM,901505388, ,39,2233225508,124
/arcbk/,9/2/08 1:47:34 AM,817638158, ,194,10719299836,138
/arcbk/,9/2/08 2:02:25 AM,784084559, ,42,1608684400,121
/arcbk/,9/2/08 3:01:38 AM,733756516, ,19,1072774088,120
/arcbk/,9/2/08 3:34:01 AM,716981241, ,45,2680530420,123
/arcbk/,9/2/08 4:03:54 AM,700205829, ,45,2680534656,123
/arcbk/,9/2/08 8:02:23 AM,666665710, ,27,1608694064,121
/arcbk/,9/2/08 8:33:07 AM,649890347, ,37,2144614784,122
/arcbk/,9/2/08 12:31:38 PM,532464163, ,20,1072774816,120
/arcbk/,9/2/08 6:01:39 PM,448597892, ,19,1072774984,120
/arcbk/,9/2/08 6:31:36 PM,431822476, ,20,1072775040,120
/arcbk/,9/2/08 8:31:08 PM,398275224, ,15,771530352,120
/arcbk/,9/2/08 9:04:51 PM,381500033, ,52,3216548560,125
/arcbk/,9/2/08 9:37:09 PM,364724764, ,84,4824216244,127
/arcbk/,9/2/08 10:07:15 PM,347949355, ,79,4824214448,127
/arcbk/,9/2/08 10:32:27 PM,331173637, ,28,1608696004,121
/arcbk/,9/2/08 11:01:30 PM,314398158, ,19,1072775964,120
/arcbk/,9/3/08 1:46:58 AM,230521998, ,197,10183401800,137
/arcbk/,9/3/08 2:04:05 AM,196968498, ,60,2680535444,123
/arcbk/,9/3/08 8:31:35 AM,129882940, ,23,1072776776,120
/arcbk/,9/3/08 9:03:11 AM,113107613, ,37,2144608376,122
/arcbk/,9/3/08 9:33:13 AM,96332196, ,44,2144615656,122
/arcbk/,9/3/08 10:06:26 AM,79556961, ,75,4288294216,126
/arcbk/,9/3/08 10:35:24 AM,62781494, ,63,3752377900,125
/arcbk/,9/3/08 11:01:35 AM,46005859, ,19,1072777476,120
/arcbk/,9/3/08 11:35:40 AM,29230695, ,65,3752378152,125
/arcbk/,9/3/08 12:03:12 PM,12455141, ,37,2144614904,122
/arcbk/,9/3/08 12:31:29 PM,4290646924, ,19,1072777840,120
/arcbk/,9/3/08 2:06:27 PM,4257098196, ,70,4288297132,126
/arcbk/,9/3/08 2:35:32 PM,4240322735, ,64,3752371088,125
/arcbk/,9/3/08 3:03:51 PM,4223547227, ,46,2680534276,124
/arcbk/,9/3/08 3:35:36 PM,4206771926, ,65,3752374664,126
/arcbk/,9/3/08 4:11:04 PM,4189996847, ,129,7503817776,133
/arcbk/,9/3/08 4:33:06 PM,4173220947, ,37,2144614880,123
/arcbk/,9/3/08 5:32:26 PM,4139670064, ,29,1608699504,122
/arcbk/,9/3/08 6:04:45 PM,4122894781, ,54,3216454840,125
/arcbk/,9/3/08 6:32:25 PM,4106119218, ,29,1608699244,122
/arcbk/,9/3/08 7:01:36 PM,4089343743, ,20,1072779716,121
/arcbk/,9/3/08 8:33:08 PM,4072572018, ,37,2089281324,124
/arcbk/,9/3/08 9:03:18 PM,4055796605, ,37,2144620160,123
/arcbk/,9/3/08 10:32:17 PM,4022247510, ,27,1608700176,122
/arcbk/,9/3/08 11:03:01 PM,4005472129, ,36,2144620384,123
/arcbk/,9/4/08 12:03:11 AM,3971921301, ,36,2144620524,123
/arcbk/,9/4/08 1:04:00 AM,3904816085, ,45,2680532084,124
/arcbk/,9/4/08 1:49:42 AM,3888041599, ,290,12327071928,142
/arcbk/,9/4/08 2:01:38 AM,3854487847, ,51,1072781200,121
/arcbk/,9/4/08 9:01:36 AM,3770627027, ,19,1072779776,121
/arcbk/,9/4/08 9:31:36 AM,3753851618, ,20,1072781368,121
/arcbk/,9/4/08 10:03:10 AM,3737076300, ,37,2144617576,123
/arcbk/,9/4/08 10:32:24 AM,3720300841, ,29,1608700636,122
/arcbk/,9/4/08 4:33:06 PM,3602881988, ,37,2144622036,123
/arcbk/,9/4/08 7:05:23 PM,3552559484, ,59,3618130232,127
/arcbk/,9/4/08 7:55:30 PM,3535785289, ,247,12863013132,143
/arcbk/,9/4/08 8:49:29 PM,3519011284, ,210,12863011756,143
/arcbk/,9/4/08 9:01:32 PM,3502234710, ,38,1072775844,121
/arcbk/,9/5/08 1:50:59 AM,3418366021, ,229,12863012568,143
/arcbk/,9/5/08 2:03:12 AM,3384812294, ,58,2144621512,123
/arcbk/,9/5/08 8:31:36 AM,3300949591, ,59,1072784504,121
/arcbk/,9/5/08 9:31:36 AM,3267398766, ,28,1072784588,121
/arcbk/,9/5/08 11:40:25 AM,3200297643, ,118,6967894828,132
/arcbk/,9/5/08 12:06:27 PM,3183522014, ,71,4288300204,127
/arcbk/,9/5/08 12:33:11 PM,3166746398, ,37,2144608668,123
/arcbk/,9/5/08 3:31:33 PM,3133202661, ,20,1072785456,121
/arcbk/,9/5/08 4:01:37 PM,3116427242, ,20,1072785512,121
/arcbk/,9/5/08 4:31:39 PM,3099651826, ,20,1072785568,121
/arcbk/,9/5/08 5:03:18 PM,3082876500, ,37,2144625872,123
/arcbk/,9/5/08 5:32:25 PM,3066101027, ,29,1608705860,122
/arcbk/,9/5/08 6:03:59 PM,3049325697, ,44,2680546192,124
/arcbk/,9/5/08 6:34:01 PM,3032550277, ,47,2680538140,124
/arcbk/,9/5/08 7:11:56 PM,2663453790, ,143,7469862316,135
/arcbk/,9/5/08 9:19:06 PM,901853756, ,551,29476548580,175
/arcbk/,9/5/08 10:49:06 PM,885081927, ,594,31620214744,179
/arcbk/,9/5/08 11:38:42 PM,868307705, ,99,5896071948,131
/arcbk/,9/6/08 12:31:33 AM,851533676, ,19,1072791140,122
/arcbk/,9/6/08 1:33:12 AM,784428518, ,38,2144631500,124
/arcbk/,9/6/08 2:14:17 AM,734099345, ,206,9111576328,137
/arcbk/,9/6/08 2:42:42 AM,717323823, ,134,8039738604,135
